Member,Role,Contract,Paket,Capacity_kWh,Consumption_kWh,Generation_kWh,Import_kWh,Export_kWh,Sold_kWh,Curtailed_kWh,Charged_kWh,Discharged_kWh,Self_Consumed_kWh,Shared_Out_kWh,Shared_Out_Used_kWh,Shared_Wasted_kWh,Shared_In_kWh,Energy_EUR,Network_EUR,Levies_EUR,Internal_Paid_EUR,Internal_Received_EUR,Fixed_EUR,Service_Fee_EUR,Power_EUR,Buyback_Credit_EUR,Cost_EUR,Peak_Import_kW,Simultaneous_Battery_Intervals,Simultaneous_Grid_Intervals,Grid_Binaries,Battery_Binaries,Export_Rate_Floored_Intervals,No_Sharing_Incentive_Intervals,config,scheme,sharing,share,internal_price,battery,znacilni_primer,pay_for_unused
osnovni #223,prejemnik,Redni 2T,GENI_REDNI,0.0,3527.926,0.0,3527.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.866,327.39933908,80.2335467938,10.5880115112,62.455826,0.0,158.70023561571827,15.7014,7.557427416,0.0,662.6357864167184,5.952,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,optimalna baterija,2,True
PV #234,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,1578.4140000000002,1192.324,1524.707,1138.617,648.035,0.0,0.0,0.0,53.707,490.582,490.582,-5.104423828061755e-15,0.0,191.408667366,34.491422028,4.5759506484,0.0,24.5291,135.02609006,79.1414,7.838864292,34.929086500000004,393.0242078944,4.28,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,optimalna baterija,2,True
PV #87,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,1551.357,2352.015,1462.38,2263.038,1150.97,0.0,0.0,0.0,88.977,1112.068,1112.068,-4.9894983977782914e-15,0.0,183.58426044,33.9259311904,4.388894856,0.0,55.60340000000001,188.0806952704,79.1414,4.736032685999999,62.037283,376.2165314428,5.012,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,optimalna baterija,2,True
HP #184,prejemnik,Redni 2T,GENI_REDNI,0.0,5157.065,0.0,5157.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.197,538.141345104,119.2320589736,15.477383477999998,65.648017,0.0,241.930770688,15.7014,3.744740748000001,0.0,999.8757159916,6.664,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,optimalna baterija,2,True
HP #134,prejemnik,Redni 2T,GENI_REDNI,0.0,8933.044,0.0,8933.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.863,1001.305693718,202.8907501676,26.8098516528,70.019643,0.0,130.7979585691312,15.7014,10.278395778,0.0,1457.8036928855313,5.068,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,optimalna baterija,2,True
EV #17,prejemnik,Redni 2T,GENI_REDNI,0.0,3483.861,0.0,3483.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.3679999999999,347.632749574,80.8540098554,10.4557636332,52.909448,0.0,178.51602130807527,15.7014,5.367077562,0.0,691.4364699326753,5.252,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,optimalna baterija,2,True
EV #266,prejemnik,Redni 2T,GENI_REDNI,0.0,6723.868,0.0,6723.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1434.284,684.576793912,151.5768895986,20.1796726416,87.49132399999999,0.0,293.54742938879997,15.7014,5.480369495999999,0.0,1258.553879037,7.572,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,optimalna baterija,2,True
HP_EV #82,prejemnik,Redni 2T,GENI_REDNI,0.0,6405.795,0.0,6405.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.691,690.413715552,146.871356638,19.225071954,65.312151,0.0,276.5599185865764,15.7014,11.324084982000002,0.0,1225.4076987125763,10.76,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,optimalna baterija,2,True
HP_EV #89,prejemnik,Redni 2T,GENI_REDNI,0.0,11549.31,0.0,11549.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586.049,1310.730150598,267.0329887312,34.661789172,96.748989,0.0,326.1232557719591,15.7014,11.966081441999997,0.0,2062.964654715159,9.924,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,optimalna baterija,2,True
PV_EV #232,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,6436.66,2260.9939999999997,6399.313,2223.647,1155.383,0.0,0.0,0.0,37.347,1068.264,1068.264,-8.294580300383103e-15,0.0,803.356955394,137.6772808074,19.2056181756,0.0,53.4132,214.7817538624,79.1414,4.358707752,62.2751437,1142.8333722914,6.564,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,optimalna baterija,2,True
PV_EV #253,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,2675.877,2732.747,2603.854,2660.724,1458.432,0.0,0.0,0.0,72.023,1202.292,1202.292,-8.585580163478213e-15,0.0,326.882623452,57.4471580534,7.8146866248,0.0,60.1146,221.651056266643,79.1414,15.780749334,78.6094848,569.9935889308431,7.856,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,optimalna baterija,2,True
PV_HP #155,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,4303.849,1423.86,4290.709,1410.7199999999998,1084.667,0.0,0.0,0.0,13.14,326.053,326.053,-3.0591848498850993e-15,0.0,538.647026442,100.2771349868,12.8772758508,0.0,16.30265,207.6580678664387,79.1414,7.806287748000002,58.463551300000006,871.6409915940387,7.152,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,optimalna baterija,2,True
PV_HP #248,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,5064.6539999999995,4370.6050000000005,5000.97,4306.921,2472.718,0.0,0.0,0.0,63.684000000000005,1834.203,1834.203,-1.934520252322436e-14,0.0,627.81177186,110.948537036,15.008911164,0.0,91.71015,180.46800348938496,79.1414,9.057192438,133.2795002,797.446165787385,5.784,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,optimalna baterija,2,True
PV_HP_EV #90,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,11687.749,2228.445,11602.373,2143.069,1339.55,0.0,0.0,0.0,85.376,803.519,803.519,-7.896027581777432e-15,0.0,1456.538701674,258.4737639224,34.8210418476,0.0,40.17595,349.04080331708604,79.1414,11.020739856,72.201745,2076.6587556170857,12.028,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,optimalna baterija,2,True
PV_HP_EV #290,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,10668.855,6411.094,10472.772,6215.011,4327.932,0.0,0.0,0.0,196.083,1887.079,1887.079,-1.1848378181356091e-14,0.0,1314.730851336,249.0158468658,31.430883326399996,0.0,94.35395,374.3511588352,79.1414,9.392935062000005,233.2755348,1730.4335906254,10.144,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,optimalna baterija,2,True
osnovni #72,prejemnik,Redni 2T,GENI_REDNI,0.0,1777.573,0.0,1777.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.7420000000001,165.400344538,36.0550891228,5.3348520876,31.582262000000004,0.0,134.9552039661785,0.0,7.807820832,0.0,381.1355725465785,4.5,0,0,0,0,0,0,Redni,skupnostna_samooskrba,dinamicni,1.0,0.05,optimalna baterija,2,True
osnovni #223,prejemnik,Redni 2T,GENI_REDNI,0.0,3527.926,0.0,3527.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.866,327.39933908,71.0922404406,10.5880115112,62.455826,0.0,158.70023561571827,0.0,7.557427416,0.0,637.7930800635183,5.952,0,0,0,0,0,0,Redni,skupnostna_samooskrba,dinamicni,1.0,0.05,optimalna baterija,2,True
PV #234,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,1578.4140000000002,1192.324,1524.707,1138.617,719.9433914405843,0.0,0.0,0.0,53.707,418.6736085594158,418.6736085594158,-1.1080004101715613e-15,0.0,191.408667366,34.491422028,4.5759506484,0.0,20.933680427970792,135.02609006,0.0,7.838864292,38.80494879864749,313.6023651677817,4.28,0,0,0,0,0,0,Redni,skupnostna_samooskrba,dinamicni,1.0,0.05,optimalna baterija,2,True
PV #87,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,1551.357,2352.015,1462.38,2263.038,1251.185318306879,0.0,0.0,0.0,88.977,1011.8526816931212,1011.8526816931212,-1.781181539067811e-15,0.0,183.58426044,33.9259311904,4.388894856,0.0,50.59263408465606,188.0806952704,0.0,4.736032685999999,67.43888865674077,296.6842917014032,5.012,0,0,0,0,0,0,Redni,skupnostna_samooskrba,dinamicni,1.0,0.05,optimalna baterija,2,True
HP #184,prejemnik,Redni 2T,GENI_REDNI,0.0,5157.065,0.0,5157.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.197,538.141345104,109.5017308376,15.477383477999998,65.648017,0.0,241.930770688,0.0,3.744740748000001,0.0,974.4439878556,6.664,0,0,0,0,0,0,Redni,skupnostna_samooskrba,dinamicni,1.0,0.05,optimalna baterija,2,True
HP #134,prejemnik,Redni 2T,GENI_REDNI,0.0,8933.044,0.0,8933.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.863,1001.305693718,192.396749087,26.8098516528,70.019643,0.0,130.7979585691312,0.0,10.278395778,0.0,1431.6082918049312,5.068,0,0,0,0,0,0,Redni,skupnostna_samooskrba,dinamicni,1.0,0.05,optimalna baterija,2,True
EV #17,prejemnik,Redni 2T,GENI_REDNI,0.0,3483.861,0.0,3483.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.3679999999999,347.632749574,73.051522828,10.4557636332,52.909448,0.0,178.51602130807527,0.0,5.367077562,0.0,667.9325829052752,5.252,0,0,0,0,0,0,Redni,skupnostna_samooskrba,dinamicni,1.0,0.05,optimalna baterija,2,True
EV #266,prejemnik,Redni 2T,GENI_REDNI,0.0,6723.868,0.0,6723.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1434.284,684.576793912,138.697355357,20.1796726416,87.49132399999999,0.0,293.54742938879997,0.0,5.480369495999999,0.0,1229.9729447954,7.572,0,0,0,0,0,0,Redni,skupnostna_samooskrba,dinamicni,1.0,0.05,optimalna baterija,2,True
HP_EV #82,prejemnik,Redni 2T,GENI_REDNI,0.0,6405.795,0.0,6405.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.691,690.413715552,137.1586913692,19.225071954,65.312151,0.0,276.5599185865764,0.0,11.324084982000002,0.0,1199.9936334437764,10.76,0,0,0,0,0,0,Redni,skupnostna_samooskrba,dinamicni,1.0,0.05,optimalna baterija,2,True
HP_EV #89,prejemnik,Redni 2T,GENI_REDNI,0.0,11549.31,0.0,11549.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586.049,1310.730150598,252.719000535,34.661789172,96.748989,0.0,326.1232557719591,0.0,11.966081441999997,0.0,2032.9492665189591,9.924,0,0,0,0,0,0,Redni,skupnostna_samooskrba,dinamicni,1.0,0.05,optimalna baterija,2,True
PV_EV #232,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,6436.66,2260.9939999999997,6399.313,2223.647,1226.4390023313615,0.0,0.0,0.0,37.347,997.2079976686384,997.2079976686382,-1.1454595952309354e-16,0.0,803.356955394,137.6772808074,19.2056181756,0.0,49.86039988343192,214.7817538624,0.0,4.358707752,66.1050622256604,1063.4148538823076,6.564,0,0,0,0,0,0,Redni,skupnostna_samooskrba,dinamicni,1.0,0.05,optimalna baterija,2,True
PV_EV #253,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,2675.877,2732.747,2603.854,2660.724,1504.0340573798344,0.0,0.0,0.0,72.023,1156.6899426201655,1156.6899426201655,-2.4259565710449404e-15,0.0,326.882623452,57.4471580534,7.8146866248,0.0,57.83449713100828,221.651056266643,0.0,15.780749334,81.06743569277307,490.67434090706166,7.856,0,0,0,0,0,0,Redni,skupnostna_samooskrba,dinamicni,1.0,0.05,optimalna baterija,2,True
PV_HP #155,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,4303.849,1423.86,4290.709,1410.7199999999998,1090.056822384752,0.0,0.0,0.0,13.14,320.663177615248,320.663177615248,-2.6832648516300633e-16,0.0,538.647026442,100.2771349868,12.8772758508,0.0,16.033158880762404,207.6580678664387,0.0,7.806287748000002,58.75406272653814,792.4785712867382,7.152,0,0,0,0,0,0,Redni,skupnostna_samooskrba,dinamicni,1.0,0.05,optimalna baterija,2,True
PV_HP #248,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,5064.6539999999995,4370.6050000000005,5000.97,4306.921,2485.9918352093546,0.0,0.0,0.0,63.684000000000005,1820.9291647906457,1820.9291647906457,-2.744766219864303e-15,0.0,627.81177186,110.948537036,15.008911164,0.0,91.04645823953229,180.46800348938496,0.0,9.057192438,133.9949599177842,718.2529978300685,5.784,0,0,0,0,0,0,Redni,skupnostna_samooskrba,dinamicni,1.0,0.05,optimalna baterija,2,True
PV_HP_EV #90,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,11687.749,2228.445,11602.373,2143.069,1314.3731254490326,0.0,0.0,0.0,85.376,828.6958745509675,828.6958745509675,-3.529078071440317e-16,0.0,1456.538701674,258.4737639224,34.8210418476,0.0,41.434793727548374,349.04080331708604,0.0,11.020739856,70.84471146170286,1997.6155454278344,12.028,0,0,0,0,0,0,Redni,skupnostna_samooskrba,dinamicni,1.0,0.05,optimalna baterija,2,True
PV_HP_EV #290,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,10668.855,6411.094,10472.772,6215.011,4045.6634474982015,0.0,0.0,0.0,196.083,2169.3475525017984,2169.3475525017984,-1.0615423470805574e-15,0.0,1314.730851336,249.0158468658,31.430883326399996,0.0,108.46737762508992,374.3511588352,0.0,9.392935062000005,218.06125982015308,1652.393037980157,10.144,0,0,0,0,0,0,Redni,skupnostna_samooskrba,dinamicni,1.0,0.05,optimalna baterija,2,True
osnovni #72,prejemnik,Redni 2T,GENI_REDNI,10.0,1777.573,0.0,1870.919553986,0.0,0.0,0.0,957.4005539815,864.0540000000001,0.0,0.0,0.0,0.0,0.0,223.51391168897985,38.165017443689706,5.615003765422783,0.0,0.0,134.9552039661785,0.0,0.0,0.0,402.2491368642709,4.5,0,0,0,0,0,0,Redni,individualno,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
osnovni #223,prejemnik,Redni 2T,GENI_REDNI,10.0,3527.926,0.0,3713.421996465,0.0,0.0,0.0,1902.5229965460037,1717.027,0.0,0.0,0.0,0.0,0.0,443.71560241378666,77.50088274824058,11.144722095790758,0.0,0.0,158.70023561571827,0.0,0.0,0.0,691.0614428735363,5.952,0,0,0,0,0,0,Redni,individualno,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
PV #234,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,1578.4140000000002,1192.324,805.0811000000001,341.24758169424314,341.24758169424314,0.0,797.36941826983,719.6259,53.707,0.0,0.0,0.0,0.0,101.0682711318,18.6755696442845,2.41620939732,0.0,0.0,135.02609006,0.0,0.0,18.3932446533197,238.7928955800848,3.516,0,0,0,0,0,0,Redni,individualno,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
PV #87,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,1551.357,2352.015,572.4525275000001,1276.96877837928,1276.96877837928,0.0,986.06922162999,889.9274725,88.977,0.0,0.0,0.0,0.0,71.864545397295,13.691958830341,1.718044525533,0.0,0.0,188.0806952704,0.0,0.0,68.8286171546432,206.5266268689258,4.048,0,0,0,0,0,0,Redni,individualno,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
HP #184,prejemnik,Redni 2T,GENI_REDNI,10.0,5157.065,0.0,5360.581660394,0.0,0.0,0.0,2087.35016038865,1883.8335,0.0,0.0,0.0,0.0,0.0,660.1026080941385,115.52383316750716,16.08817767917447,0.0,0.0,241.930770688,0.0,0.0,0.0,1033.6453896288203,6.664,0,0,0,0,0,0,Redni,individualno,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
HP #134,prejemnik,Redni 2T,GENI_REDNI,10.0,8933.044,0.0,9118.686947016,0.0,0.0,0.0,1904.03020698473,1718.38726013,0.0,0.0,0.0,0.0,0.0,1135.4074198565222,198.37816679279564,27.36700326538442,0.0,0.0,130.7979585691312,0.0,0.10080726492396,0.0,1492.0513557487575,5.068,0,0,0,0,0,0,Redni,individualno,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
EV #17,prejemnik,Redni 2T,GENI_REDNI,10.0,3483.861,0.0,3627.828905765,0.0,0.0,0.0,1476.593905752,1332.6260000000034,0.0,0.0,0.0,0.0,0.0,447.71883528676005,77.58875616867336,10.887840111981918,0.0,0.0,178.51602130807527,0.0,0.00012348,0.0,714.7115763554906,5.252,0,0,0,0,0,0,Redni,individualno,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
EV #266,prejemnik,Redni 2T,GENI_REDNI,10.0,6723.868,0.0,6948.64124793,0.0,0.0,0.0,2305.366247741021,2080.593,0.0,0.0,0.0,0.0,0.0,853.1722472902634,147.97775486803897,20.854262113287515,0.0,0.0,293.54742938879997,0.0,0.0,0.0,1315.5516936603897,7.572,0,0,0,0,0,0,Redni,individualno,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
HP_EV #82,prejemnik,Redni 2T,GENI_REDNI,10.0,6405.795,0.0,6589.433011934,0.0,0.0,0.0,1883.4665120767768,1699.8285,0.0,0.0,0.0,0.0,0.0,814.9522711393731,143.08215473267353,19.77620635541632,0.0,0.0,276.5599185865764,0.0,0.0206444699999997,0.0,1254.3911952840394,7.704,0,0,0,0,0,0,Redni,individualno,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
HP_EV #89,prejemnik,Redni 2T,GENI_REDNI,10.0,11549.31,0.0,11774.697956433,0.0,0.0,0.0,2311.6709566759764,2086.2830000000035,0.0,0.0,0.0,0.0,0.0,1499.6334646804446,262.7280680889904,35.33822350684672,0.0,0.0,326.1232557719591,0.0,0.0022637999999999,0.0,2123.825275848241,9.924,0,0,0,0,0,0,Redni,individualno,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
PV_EV #232,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,6436.66,2260.9939999999997,4659.75552,296.1594875115,296.1594875115,0.0,1927.4875124869,1739.55748,37.347,0.0,0.0,0.0,0.0,584.97638846976,97.8809605438245,13.984858266624,0.0,0.0,214.7817538624,0.0,0.0,15.962996376869851,895.6609647657386,6.132,0,0,0,0,0,0,Redni,individualno,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
PV_EV #253,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,2675.877,2732.747,1343.05433444,1263.534501389,1263.534501389,0.0,1398.87008305,1262.48025005,72.023,0.0,0.0,0.0,0.0,168.60435503692872,29.30499121536964,4.030774668521328,0.0,0.0,221.651056266643,0.0,1.702698620936459,68.1045096248671,357.18936618353206,6.052,0,0,0,0,0,0,Redni,individualno,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
PV_HP #155,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,4303.849,1423.86,3988.06895841,1075.235637099742,1075.235637099742,0.0,336.86483379284,304.0205125,13.14,0.0,0.0,0.0,0.0,500.6542009008746,93.23636576978912,11.968992557980092,0.0,0.0,207.6580678664387,0.0,0.0,57.9552008396761,755.5624262554063,5.512,0,0,0,0,0,0,Redni,individualno,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
PV_HP #248,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,5064.6539999999995,4370.6050000000005,3419.3560425,2554.44016065117,2554.44016065117,0.0,1752.48083933427,1581.6139575,63.684000000000005,0.0,0.0,0.0,0.0,429.259118863365,76.4999695411605,10.262171354751,0.0,0.0,180.46800348938496,0.0,0.0,137.68432465909808,558.8049385895633,4.724,0,0,0,0,0,0,Redni,individualno,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
PV_HP_EV #90,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,11687.749,2228.445,10092.6142,470.2060636908,470.2060636908,0.0,1672.86293630973,1509.7588000000017,85.376,0.0,0.0,0.0,0.0,1267.0066014396,222.95959708694105,30.28995373704,0.0,0.0,349.04080331708604,0.0,0.0,25.34410683293412,1843.9528487477328,9.14,0,0,0,0,0,0,Redni,individualno,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
PV_HP_EV #290,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,10668.855,6411.094,9071.657835,4662.5299310722,4662.5299310722,0.0,1552.48107215397,1401.1141650000066,196.083,0.0,0.0,0.0,0.0,1138.83778129023,216.414592331638,27.225859494402,0.0,0.0,374.3511588352,0.0,0.0,251.3103632847916,1505.5190286666784,9.136,0,0,0,0,0,0,Redni,individualno,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
osnovni #72,prejemnik,Redni 2T,GENI_REDNI,10.0,1777.573,0.0,1848.2494548899,0.0,0.0,0.0,724.8867173514,654.21026244023,0.0,0.0,0.0,0.0,583.2155247089,151.14814455295826,38.9742012485865,5.546966264015568,35.5761470072429,0.0,134.9552039661785,15.7014,0.0,0.0,381.90206303898174,4.5,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
osnovni #223,prejemnik,Redni 2T,GENI_REDNI,10.0,3527.926,0.0,3654.4417578963103,0.0,0.0,0.0,1297.597471476813,1171.08171363168,0.0,0.0,0.0,0.0,1227.20517087711,290.0961894803992,77.82486300279832,10.967710603798404,74.85951542350371,0.0,158.70023561571827,15.7014,0.0,0.0,628.1499141262179,5.952,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
PV #234,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,1578.4140000000002,1192.324,813.6909625000001,329.91568210568295,21.800340718100003,0.0,1001.9003116699,904.21503125,53.707,308.115341387583,308.1153414563876,-6.880465339172809e-08,0.0,102.149136050325,18.851992086417,2.442049316655,0.0,15.40576706937915,135.02609006,79.1414,0.0,1.1750383647055902,321.0298620793123,3.516,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
PV #87,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,1551.357,2352.015,615.5108775000001,1268.0049727653,85.70220498500001,0.0,1519.62979177466,1371.465887019,88.977,1182.3027677803,1182.3027681909036,-4.106036517485465e-07,0.0,77.270004539595,14.549210799206,1.847271245553,0.0,59.115138389015,188.0806952704,79.1414,0.0,4.619348848691501,297.1540946170475,4.048,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
HP #184,prejemnik,Redni 2T,GENI_REDNI,10.0,5157.065,0.0,5307.7890790626,0.0,0.0,0.0,1545.8878168408771,1395.1637377692,0.0,0.0,0.0,0.0,1259.5961316395,501.6650612261616,116.16049255718266,15.929736584082676,76.8353640300095,0.0,241.930770688,15.7014,0.0,0.0,968.2228250854364,6.664,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
HP #134,prejemnik,Redni 2T,GENI_REDNI,10.0,8933.044,0.0,9086.1894889448,0.0,0.0,0.0,1570.7229486992,1417.5774599179,0.0,0.0,0.0,0.0,1360.0941548908,961.3298545771164,199.27887210066493,27.269471894221137,82.9657434483388,0.0,130.7979585691312,15.7014,0.08951676535452,0.0,1417.4328173548267,5.068,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
EV #17,prejemnik,Redni 2T,GENI_REDNI,10.0,3483.861,0.0,3590.7933635445,0.0,0.0,0.0,1096.742189956,989.8098264112,0.0,0.0,0.0,0.0,956.787939849,326.8588233305377,78.30151658550862,10.776689042669751,58.364064330789,0.0,178.51602130807527,15.7014,0.0,0.0,668.5185145975804,5.252,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
EV #266,prejemnik,Redni 2T,GENI_REDNI,10.0,6723.868,0.0,6881.4719555814,0.0,0.0,0.0,1616.4505616688043,1458.8466060675,0.0,0.0,0.0,0.0,1687.42645028151,637.1625267509431,148.51761321311614,20.6526736330909,102.93301346717212,0.0,293.54742938879997,15.7014,0.0,0.0,1218.5146564531224,7.572,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
HP_EV #82,prejemnik,Redni 2T,GENI_REDNI,10.0,6405.795,0.0,6541.605528292001,0.0,0.0,0.0,1392.9283024102472,1257.11777407,0.0,0.0,0.0,0.0,1371.2475581865,642.7907069969352,143.74740815759395,19.63266651150995,83.64610104937651,0.0,276.5599185865764,15.7014,0.0206444699999997,0.0,1182.0988457719918,7.704,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
HP_EV #89,prejemnik,Redni 2T,GENI_REDNI,10.0,11549.31,0.0,11723.237922154196,0.0,0.0,0.0,1783.875831192768,1609.947908961,0.0,0.0,0.0,0.0,1831.2238500539,1259.2879131471136,263.3486245797993,35.18378165196917,111.7046548532879,0.0,326.1232557719591,15.7014,0.0022637999999999,0.0,2011.351893804129,9.924,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
PV_EV #232,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,6436.66,2260.9939999999997,4675.250195,309.7295908386,43.281573402,0.0,1947.226709153,1757.372105,37.347,266.4480174366,266.44801777777616,-3.411761503122751e-07,0.0,586.9215589799101,98.20244334131952,14.031360885234,0.0,13.322400871830002,214.7817538624,79.1414,0.0,2.3328768063678003,977.4232393906656,6.132,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
PV_EV #253,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,2675.877,2732.747,1371.5538694400002,1251.97589791584,105.9870193905,0.0,1809.7227849994,1633.274813450005,72.023,1145.98887852534,1145.988879392392,-8.67051947306581e-07,0.0,172.18212966175872,29.87860817974264,4.116307472963328,0.0,57.299443926267,221.651056266643,79.1414,1.702698620936459,5.71270034514795,445.66005593062926,6.052,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
PV_HP #155,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,4303.849,1423.86,3988.16666591,1022.28538417449,171.23146591506003,0.0,880.94647821863,795.05419653412,13.14,851.0539182594299,851.053919250276,-9.908459469537385e-07,0.0,500.6664669050096,93.23841248787464,11.969285797729093,0.0,42.552695912971494,207.6580678664387,79.1414,0.0,9.229376012821737,840.8915611312588,5.512,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
PV_HP #248,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,5064.6539999999995,4370.6050000000005,3451.0124625,2535.62572264256,275.50987447660003,0.0,2270.1306623767,2048.792922558,63.684000000000005,2260.11584816596,2260.1158502867006,-2.1207407516394845e-06,0.0,433.233202517325,77.1225462405605,10.357178602455,0.0,113.005792408298,180.46800348938496,79.1414,0.0,14.84998223428874,652.4665562071386,4.724,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.05,10 kWh pri vsakem,2,True
